tempo,valore
1668416400,84.048
1668417300,81.552
1668418200,80.571
1668419100,77.616
1668420000,77.414
1668420900,78.826
1668421800,71.712
1668422700,78.702
1668423600,74.112
1668424500,74.666
1668425400,67.278
1668426300,73.882
1668427200,70.838
1668428100,75.408
1668429000,75.082
1668429900,71.52
1668430800,72.614
1668431700,74.094
1668432600,74.4
1668433500,73.824
1668434400,69.226
1668435300,69.369
1668436200,70.494
1668437100,72.018
1668438000,69.111
1668438900,69.618
1668439800,72.729
1668440700,69.007
1668441600,64.626
1668442500,65.55
1668443400,65.742
1668444300,66.336
1668445200,69.418
1668446100,62.522
1668447000,66.96
1668447900,61.846
1668448800,57.226
1668449700,58.943
1668450600,55.68
1668451500,53.655
1668452400,42.585
1668453300,44.61
1668454200,36.624
1668455100,40.092
1668456000,40.896
1668456900,36.948
1668457800,39.36
1668458700,32.766
1668459600,32.439
1668460500,41.625
1668461400,35.434
1668462300,33.062
1668463200,34.158
1668464100,34.722
1668465000,36.922
1668465900,37.21
1668466800,35.397
1668467700,36.258
1668468600,33.142
1668469500,34.922
1668470400,34.774
1668471300,36.153
1668472200,35.895
1668473100,37.113
1668474000,34.608
1668474900,33.898
1668475800,36.154
1668476700,35.166
1668477600,35.51
1668478500,36.816
1668479400,33.204
1668480300,37.605
1668481200,36.298
1668482100,35.826
1668483000,37.806
1668483900,40.762
1668484800,51.333
1668485700,77.472
1668486600,48.939
1668487500,59.097
1668488400,58.398
1668489300,61.306
1668490200,52.582
1668491100,60.441
1668492000,64.694
1668492900,63.386
1668493800,81.082
1668494700,86.508
1668495600,78.794
1668496500,94.214
1668497400,94.282
1668498300,93.974
1668499200,88.666
1668500100,90.55
1668501000,83.442
1668501900,84.865
1668502800,86.112
1668503700,81.513
1668504600,83.079
1668505500,81.36
1668506400,85.314
1668507300,78.672
1668508200,83.07
1668509100,79.344
1668510000,74.784
1668510900,84.45
1668511800,78.078
1668512700,78.642
1668513600,77.982
1668514500,83.049
1668515400,78.154
1668516300,79.116
1668517200,79.257
1668518100,82.906
1668519000,81.906
1668519900,76.32
1668520800,80.7
1668521700,76.01
1668522600,78.654
1668523500,75.84
1668524400,77.799
1668525300,77.412
1668526200,78.096
1668527100,72.174
1668528000,72.066
1668528900,68.997
1668529800,68.112
1668530700,69.226
1668531600,66.182
1668532500,67.554
1668533400,66.838
1668534300,64.692
1668535200,60.012
1668536100,60.69
1668537000,53.904
1668537900,53.462
1668538800,44.89
1668539700,40.638
1668540600,38.186
1668541500,36.48
1668542400,41.742
1668543300,35.826
1668544200,38.862
1668545100,36.72
1668546000,34.224
1668546900,40.186
1668547800,32.034
1668548700,38.526
1668549600,37.747
1668550500,36.876
1668551400,30.48
1668552300,36.612
1668553200,31.574
1668554100,40.272
1668555000,32.805
1668555900,38.466
1668556800,33.822
1668557700,37.066
1668558600,36.864
1668559500,31.018
1668560400,35.817
1668561300,37.182
1668562200,32.391
1668563100,35.106
1668564000,36.75
1668564900,34.089
1668565800,33.418
1668566700,36.518
1668567600,29.511
1668568500,40.896
1668569400,38.928
1668570300,32.85
1668571200,58.454
1668572100,63.408
1668573000,51.062
1668573900,46.146
1668574800,58.578
1668575700,53.694
1668576600,55.662
1668577500,53.626
1668578400,61.85
1668579300,60.576
1668580200,73.238
1668581100,77.415
1668582000,73.209
1668582900,86.871
1668583800,87.378
1668584700,89.598
1668585600,93.408
1668586500,80.121
1668587400,85.574
1668588300,81.168
1668589200,84.778
1668590100,80.304
1668591000,80.256
1668591900,76.042
1668592800,78.588
1668593700,73.257
1668594600,72.816
1668595500,75.591
1668596400,69.033
1668597300,74.986
1668598200,73.689
1668599100,74.295
1668600000,75.993
1668600900,70.09
1668601800,76.944
1668602700,72.222
1668603600,70.482
1668604500,70.207
1668605400,77.338
1668606300,71.694
1668607200,71.865
1668608100,68.898
1668609000,71.76
1668609900,68.604
1668610800,69.378
1668611700,71.319
1668612600,62.87
1668613500,68.226
1668614400,69.562
1668615300,62.304
1668616200,65.136
1668617100,61.968
1668618000,65.289
1668618900,65.376
1668619800,60.663
1668620700,61.296
1668621600,57.494
1668622500,57.678
1668623400,50.244
1668624300,55.404
1668625200,37.602
1668626100,43.738
1668627000,43.737
1668627900,41.59
1668628800,37.584
1668629700,39.466
1668630600,36.038
1668631500,40.608
1668632400,29.52
1668633300,39.61
1668634200,35.27
1668635100,38.466
1668636000,35.952
1668636900,37.458
1668637800,34.342
1668638700,36.374
1668639600,32.505
1668640500,37.248
1668641400,35.818
1668642300,37.488
1668643200,35.798
1668644100,36.144
1668645000,35.472
1668645900,39.015
1668646800,34.809
1668647700,38.727
1668648600,35.952
1668649500,34.752
1668650400,34.308
1668651300,33.302
1668652200,35.386
1668653100,34.485
1668654000,33.051
1668654900,38.4
1668655800,37.296
1668656700,33.6
1668657600,61.95
1668658500,62.514
1668659400,55.038
1668660300,50.418
1668661200,58.166
1668662100,53.136
1668663000,50.382
1668663900,60.278
1668664800,58.346
1668665700,63.062
1668666600,72.528
1668667500,86.958
1668668400,83.491
1668669300,84.258
1668670200,94.35
1668671100,86.351
1668672000,85.363
1668672900,79.212
1668673800,75.827
1668674700,78.934
1668675600,76.656
1668676500,77.318
1668677400,70.242
1668678300,80.698
1668679200,72.846
1668680100,74.304
1668681000,71.376
1668681900,71.682
1668682800,68.758
1668683700,70.368
1668684600,66.537
1668685500,71.49
1668686400,68.919
1668687300,72.576
1668688200,72.99
1668689100,72.468
1668690000,70.197
1668690900,72.01
1668691800,68.478
1668692700,66.969
1668693600,70.042
1668694500,65.75
1668695400,65.856
1668696300,69.303
1668697200,69.042
1668698100,66.326
1668699000,66.327
1668699900,67.17
1668700800,61.104
1668701700,58.398
1668702600,64.836
1668703500,65.388
1668704400,62.016
1668705300,59.712
1668706200,59.673
1668707100,60.576
1668708000,55.536
1668708900,55.239
1668709800,53.028
1668710700,48.798
1668711600,47.75
1668712500,45.072
1668713400,38.811
1668714300,37.221
1668715200,38.284
1668716100,42.144
1668717000,32.736
1668717900,37.718
1668718800,34.848
1668719700,36.96
1668720600,32.094
1668721500,38.17
1668722400,36.69
1668723300,32.028
1668724200,37.152
1668725100,29.732
1668726000,35.778
1668726900,36.288
1668727800,30.768
1668728700,37.632
1668729600,35.289
1668730500,32.919
1668731400,33.378
1668732300,33.647
1668733200,39.535
1668734100,38.418
1668735000,27.957
1668735900,36.612
1668736800,37.968
1668737700,30.96
1668738600,36.118
1668739500,36.489
1668740400,29.598
1668741300,39.504
1668742200,34.032
1668743100,33.876
1668744000,52.062
1668744900,56.506
1668745800,47.03
1668746700,43.402
1668747600,52.11
1668748500,47.424
1668749400,52.31
1668750300,55.026
1668751200,56.601
1668752100,55.114
1668753000,74.832
1668753900,69.024
1668754800,68.22
1668755700,76.818
1668756600,72.518
1668757500,72.566
1668758400,71.586
1668759300,74.898
1668760200,70.512
1668761100,69.975
1668762000,70.005
1668762900,69.33
1668763800,67.431
1668764700,66.441
1668765600,66.27
1668766500,65.988
1668767400,64.542
1668768300,68.103
1668769200,66.026
1668770100,68.439
1668771000,62.448
1668771900,63.638
1668772800,67.854
1668773700,71.346
1668774600,66.642
1668775500,60.174
1668776400,65.482
1668777300,64.726
1668778200,62.994
1668779100,62.871
1668780000,62.294
1668780900,64.596
1668781800,60.768
1668782700,65.712
1668783600,62.16
1668784500,65.916
1668785400,58.586
1668786300,62.103
1668787200,61.266
1668788100,56.037
1668789000,60.874
1668789900,55.362
1668790800,57.206
1668791700,56.151
1668792600,60.882
1668793500,59.445
1668794400,53.922
1668795300,53.781
1668796200,52.722
1668797100,49.959
1668798000,41.952
1668798900,40.992
1668799800,43.728
1668800700,38.064
1668801600,35.114
1668802500,38.967
1668803400,31.893
1668804300,36.058
1668805200,39.264
1668806100,33.77
1668807000,32.316
1668807900,40.608
1668808800,33.906
1668809700,35.607
1668810600,30.23
1668811500,37.986
1668812400,35.145
1668813300,33.888
1668814200,37.21
1668815100,35.07
1668816000,36.414
1668816900,35.097
1668817800,33.975
1668818700,36.249
1668819600,34.57
1668820500,32.006
1668821400,38.331
1668822300,30.326
1668823200,38.256
1668824100,38.842
1668825000,34.848
1668825900,34.896
1668826800,37.02
1668827700,32.496
1668828600,33.098
1668829500,36.518
1668830400,42.336
1668831300,30.192
1668832200,36.039
1668833100,39.417
1668834000,38.842
1668834900,41.782
1668835800,36.516
1668836700,40.485
1668837600,41.654
1668838500,38.698
1668839400,39.513
1668840300,41.28
1668841200,37.326
1668842100,37.728
1668843000,38.418
1668843900,37.506
1668844800,36.624
1668845700,36.828
1668846600,37.114
1668847500,34.713
1668848400,37.431
1668849300,35.644
1668850200,36.864
1668851100,34.002
1668852000,39.427
1668852900,35.616
1668853800,31.344
1668854700,37.566
1668855600,37.882
1668856500,30.97
1668857400,37.334
1668858300,33.85
1668859200,35.846
1668860100,34.926
1668861000,33.818
1668861900,36.876
1668862800,34.8
1668863700,32.043
1668864600,30.537
1668865500,34.782
1668866400,31.296
1668867300,36
1668868200,27.534
1668869100,38.484
1668870000,34.198
1668870900,33.408
1668871800,36.498
1668872700,31.296
1668873600,35.158
1668874500,36.441
1668875400,35.29
1668876300,34.734
1668877200,30.336
1668878100,39.492
1668879000,37.836
1668879900,36.17
1668880800,32.448
1668881700,36.586
1668882600,37.344
1668883500,37.356
1668884400,34.186
1668885300,32.946
1668886200,38.582
1668887100,36.854
1668888000,33.639
1668888900,36.441
1668889800,36.123
1668890700,36.038
1668891600,34.254
1668892500,33.024
1668893400,40.407
1668894300,41.856
1668895200,35.268
1668896100,33.168
1668897000,33.927
1668897900,42.645
1668898800,39.216
1668899700,40.041
1668900600,36.058
1668901500,31.218
1668902400,41.55
1668903300,35.702
1668904200,36.498
1668905100,33.648
1668906000,37.911
1668906900,33.888
1668907800,40.53
1668908700,40.581
1668909600,34.464
1668910500,39.858
1668911400,38.086
1668912300,39.81
1668913200,33.33
1668914100,42.117
1668915000,34.906
1668915900,35.424
1668916800,43.066
1668917700,37.23
1668918600,31.728
1668919500,44.352
1668920400,39.762
1668921300,35.769
1668922200,40.486
1668923100,40.521
1668924000,37.191
1668924900,39.482
1668925800,34.39
1668926700,38.544
1668927600,39.386
1668928500,33.351
1668929400,36.969
1668930300,37.644
1668931200,38.916
1668932100,33.744
1668933000,35.868
1668933900,32.946
1668934800,36.663
1668935700,35.546
1668936600,36.23
1668937500,29.811
1668938400,38.196
1668939300,34.101
1668940200,33.025
1668941100,31.882
1668942000,35.318
1668942900,37.959
1668943800,32.244
1668944700,33.372
1668945600,33.876
1668946500,35.349
1668947400,32.919
1668948300,31.785
1668949200,32.322
1668950100,33.726
1668951000,27.639
1668951900,36.162
1668952800,27.735
1668953700,31.554
1668954600,38.256
1668955500,30.69
1668956400,34.926
1668957300,33.898
1668958200,29.926
1668959100,35.25
1668960000,32.574
1668960900,34.634
1668961800,33.542
1668962700,41.298
1668963600,32.19
1668964500,35.04
1668965400,38.103
1668966300,38.457
1668967200,35.722
1668968100,42.462
1668969000,41.376
1668969900,38.562
1668970800,36.394
1668971700,40.022
1668972600,41.03
1668973500,40.263
1668974400,41.306
1668975300,41.79
1668976200,43.258
1668977100,35.589
1668978000,35.97
1668978900,37.584
1668979800,35.01
1668980700,39.975
1668981600,36.318
1668982500,35.376
1668983400,37.958
1668984300,37.995
1668985200,39.945
1668986100,36.903
1668987000,37.478
1668987900,37.842
1668988800,39.958
1668989700,36.786
1668990600,36.614
1668991500,39.984
1668992400,37.162
1668993300,38.63
1668994200,32.678
1668995100,44.475
1668996000,38.604
1668996900,39.186
1668997800,36.402
1668998700,37.23
1668999600,40.905
1669000500,39.238
1669001400,41.866
1669002300,47.778
1669003200,65.253
1669004100,85.14
1669005000,84.03
1669005900,84.498
1669006800,86.727
1669007700,79.67
1669008600,75.994
1669009500,66.981
1669010400,70.442
1669011300,80.208
1669012200,85.968
1669013100,94.638
1669014000,97.143
1669014900,95.634
1669015800,98.218
1669016700,105.63
1669017600,101.366
1669018500,100.202
1669019400,97.134
1669020300,86.112
1669021200,88.512
1669022100,84.651
1669023000,78.71
1669023900,79.45
1669024800,80.64
1669025700,73.71
1669026600,75.062
1669027500,70.512
1669028400,85.258
1669029300,74.409
1669030200,71.52
1669031100,74.698
1669032000,71.454
1669032900,71.118
1669033800,70.548
1669034700,73.104
1669035600,71.654
1669036500,70.983
1669037400,66.738
1669038300,68.304
1669039200,70.956
1669040100,71.93
1669041000,67.066
1669041900,68.928
1669042800,71.772
1669043700,73.929
1669044600,72.471
1669045500,69.696
1669046400,64.596
1669047300,66.864
1669048200,68.246
1669049100,67.69
1669050000,68.469
1669050900,68.379
1669051800,63.15
1669052700,69.246
1669053600,62.649
1669054500,64.674
1669055400,60.799
1669056300,56.61
1669057200,43.318
1669058100,49.994
1669059000,44.496
1669059900,40.254
1669060800,38.967
1669061700,39.482
1669062600,38.526
1669063500,35.73
1669064400,38.679
1669065300,36.21
1669066200,33.072
1669067100,41.646
1669068000,36.834
1669068900,37.02
1669069800,36.45
1669070700,32.688
1669071600,35.049
1669072500,40.032
1669073400,31.99
1669074300,38.186
1669075200,33.12
1669076100,30.394
1669077000,32.814
1669077900,38.352
1669078800,32.87
1669079700,33.082
1669080600,37.902
1669081500,29.28
1669082400,31.794
1669083300,34.992
1669084200,38.448
1669085100,32.706
1669086000,32.421
1669086900,38.266
1669087800,37.862
1669088700,34.695
1669089600,68.004
1669090500,77.916
1669091400,60.624
1669092300,52.176
1669093200,61.122
1669094100,57.426
1669095000,58.332
1669095900,57.924
1669096800,63.372
1669097700,65.508
1669098600,78.012
1669099500,84.633
1669100400,84.21
1669101300,102.942
1669102200,89.078
1669103100,91.104
1669104000,98.544
1669104900,88.202
1669105800,91.174
1669106700,93.658
1669107600,91.545
1669108500,91.23
1669109400,88.858
1669110300,94.224
1669111200,85.68
1669112100,84.249
1669113000,82.715
1669113900,82.206
1669114800,79.45
1669115700,75.918
1669116600,72.354
1669117500,79.794
1669118400,78.654
1669119300,74.574
1669120200,74.522
1669121100,70.378
1669122000,75.35
1669122900,84.97
1669123800,76.302
1669124700,81.513
1669125600,76.59
1669126500,76.587
1669127400,68.028
1669128300,72.89
1669129200,72.118
1669130100,71.088
1669131000,68.906
1669131900,72.414
1669132800,67.266
1669133700,69.814
1669134600,68.4
1669135500,66.912
1669136400,66.938
1669137300,66.72
1669138200,67.078
1669139100,68.544
1669140000,64.164
1669140900,59.11
1669141800,58.176
1669142700,54.546
1669143600,42.72
1669144500,47.109
1669145400,44.17
1669146300,42.218
1669147200,37.248
1669148100,36.663
1669149000,38.853
1669149900,32.794
1669150800,36.729
1669151700,37.383
1669152600,35.241
1669153500,35.914
1669154400,33.696
1669155300,37.056
1669156200,37.893
1669157100,38.379
1669158000,33.39
1669158900,42.066
1669159800,38.046
1669160700,40.674
1669161600,33.12
1669162500,42.201
1669163400,36.876
1669164300,40.426
1669165200,35.136
1669166100,44.102
1669167000,38.976
1669167900,38.122
1669168800,35.442
1669169700,45.457
1669170600,42
1669171500,38.006
1669172400,36.058
1669173300,41.349
1669174200,39.84
1669175100,40.002
1669176000,79.863
1669176900,91.622
1669177800,70.682
1669178700,71.455
1669179600,67.286
1669180500,69.348
1669181400,69.294
1669182300,61.086
1669183200,79.044
1669184100,76.14
1669185000,89.145
1669185900,98.466
1669186800,101.454
1669187700,104.217
1669188600,108.106
1669189500,108.672
1669190400,103.317
1669191300,97.306
1669192200,90.354
1669193100,98.814
1669194000,85.498
1669194900,91.038
1669195800,78.89
1669196700,81.13
1669197600,77.078
1669198500,74.342
1669199400,71.818
1669200300,75.718
1669201200,74.544
1669202100,71.94
1669203000,71.462
1669203900,71.454
1669204800,74.17
1669205700,67.574
1669206600,66.71
1669207500,68.362
1669208400,63.648
1669209300,69.638
1669210200,65.508
1669211100,70.822
1669212000,63.05
1669212900,65.992
1669213800,65.301
1669214700,65.172
1669215600,66.759
1669216500,68.373
1669217400,67.467
1669218300,68.774
1669219200,64.722
1669220100,63.582
1669221000,66.538
1669221900,70.437
1669222800,71.316
1669223700,66.886
1669224600,66.882
1669225500,64.272
1669226400,65.11
1669227300,64.185
1669228200,53.05
1669229100,54.95
1669230000,49.642
1669230900,36.078
1669231800,45.696
1669232700,41.76
1669233600,32.026
1669234500,36.086
1669235400,39.034
1669236300,31.449
1669237200,38.343
1669238100,37.602
1669239000,36.662
1669239900,34.042
1669240800,36.47
1669241700,39.534
1669242600,36.651
1669243500,32.169
1669244400,38.508
1669245300,37.536
1669246200,32.928
1669247100,32.697
1669248000,36.843
1669248900,41.436
1669249800,36.288
1669250700,37.305
1669251600,40.186
1669252500,37.862
1669253400,38.218
1669254300,38.265
1669255200,36.634
1669256100,38.766
1669257000,39.369
1669257900,39.015
1669258800,39.36
1669259700,38.832
1669260600,37.038
1669261500,41.626
1669262400,58.742
1669263300,95.652
1669264200,82.598
1669265100,61.143
1669266000,67.134
1669266900,65.594
1669267800,62.314
1669268700,65.349
1669269600,67.658
1669270500,80.422
1669271400,86.054
1669272300,99.466
1669273200,95.281
1669274100,101.114
1669275000,105.478
1669275900,98.438
1669276800,97.188
1669277700,99.302
1669278600,83.712
1669279500,98.064
1669280400,83.914
1669281300,80.796
1669282200,80.234
1669283100,77.962
1669284000,76.044
1669284900,74.754
1669285800,68.16
1669286700,72.078
